Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added
old sewing machine,Silver,Color,NA,NA,No,No,No,NA,1000,2200,550,Yellow,Gray,2x1,No,2000,Poki,Nook's Cranny,NA,NA,151,living room,retro,None,None,None,Yes,Supplies,No,Does not play music,No lighting,For sale,1.0.0
open wooden shelves,Natural,Paint color,Forest photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Natural,Paint color,Seaside photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Blue,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Natural,Paint color,Flowers photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Natural,Paint color,Train photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Yellow,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Natural,Paint color,Monochrome photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Beige,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,White,Paint color,Forest photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,White,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,White,Paint color,Seaside photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,White,Blue,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,White,Paint color,Flowers photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,White,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,White,Paint color,Train photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,White,Yellow,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,White,Paint color,Monochrome photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,White,Beige,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Cherry,Paint color,Forest photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Orange,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Cherry,Paint color,Seaside photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Orange,Blue,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Cherry,Paint color,Flowers photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Orange,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Cherry,Paint color,Train photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Orange,Yellow,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Cherry,Paint color,Monochrome photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Orange,Beige,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Brown,Paint color,Forest photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Brown,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Brown,Paint color,Seaside photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Brown,Blue,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Brown,Paint color,Flowers photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Brown,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Brown,Paint color,Train photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Brown,Yellow,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Brown,Paint color,Monochrome photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Brown,Beige,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Ash,Paint color,Forest photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Ash,Paint color,Seaside photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Blue,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Ash,Paint color,Flowers photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Ash,Paint color,Train photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Yellow,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Ash,Paint color,Monochrome photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Beige,Beige,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Green,Paint color,Forest photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Green,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Green,Paint color,Seaside photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Green,Blue,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Green,Paint color,Flowers photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Green,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Green,Paint color,Train photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Green,Yellow,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Green,Paint color,Monochrome photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Green,Beige,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Blue,Paint color,Forest photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Blue,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Blue,Paint color,Seaside photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Blue,Blue,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Blue,Paint color,Flowers photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Blue,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Blue,Paint color,Train photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Blue,Yellow,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Blue,Paint color,Monochrome photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Blue,Beige,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Pink,Paint color,Forest photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Pink,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Pink,Paint color,Seaside photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Pink,Blue,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Pink,Paint color,Flowers photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Pink,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Pink,Paint color,Train photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Pink,Yellow,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open wooden shelves,Pink,Paint color,Monochrome photo,Framed photo,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,1200,Pink,Beige,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,2.0.0
open-frame kitchen,NA,NA,NA,NA,No,No,No,NA,NA,140000,35000,Gray,Gray,2x1,Yes,126000,Poki,Nook's Cranny,NA,NA,251,kitchen,restaurant,None,None,Kitchen,Kitchenware,Kitchen,No,Does not play music,No lighting,For sale,1.0.0
operating-room cart,NA,NA,NA,NA,No,No,No,NA,NA,3000,750,Gray,Gray,1x1,No,2700,Poki,Nook's Cranny; HHP Office,NA,NA,151,hospital,lab,None,None,None,No,Hospital,No,Does not play music,No lighting,For sale,2.0.0
orange end table,Orange,Fruit color,NA,NA,Yes,Yes,No,NA,3100,NFS,2480,Orange,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,fancy,None,fruits,orange,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
orange end table,Blood orange,Fruit color,NA,NA,Yes,Yes,No,NA,3100,NFS,2480,Red,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,fancy,None,fruits,orange,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
ornament garland,Red,Color,NA,NA,Yes,Yes,No,NA,4500,NFS,4350,Yellow,Red,2x1,No,NA,NA,Crafting,ornaments,Yes,201,party,city life,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,Emission,Not for sale,2.0.0
ornament garland,Green,Color,NA,NA,Yes,Yes,No,NA,4500,NFS,4350,Brown,Green,2x1,No,NA,NA,Crafting,ornaments,Yes,201,party,city life,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,Emission,Not for sale,2.0.0
ornament garland,Blue,Color,NA,NA,Yes,Yes,No,NA,4500,NFS,4350,White,Blue,2x1,No,NA,NA,Crafting,ornaments,Yes,201,party,city life,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,Emission,Not for sale,2.0.0
ornament garland,Pink,Color,NA,NA,Yes,Yes,No,NA,4500,NFS,4350,White,Pink,2x1,No,NA,NA,Crafting,ornaments,Yes,201,party,city life,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,Emission,Not for sale,2.0.0
ornament garland,Purple,Color,NA,NA,Yes,Yes,No,NA,4500,NFS,4350,Black,Purple,2x1,No,NA,NA,Crafting,ornaments,Yes,201,party,city life,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,Emission,Not for sale,2.0.0
ornament tree,Red,Color,NA,NA,Yes,Yes,No,NA,3100,NFS,2850,Red,Yellow,1x1,No,NA,NA,Crafting,ornaments,Yes,201,party,expensive,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,No lighting,Not for sale,2.0.0
ornament tree,Green,Color,NA,NA,Yes,Yes,No,NA,3100,NFS,2850,Green,Brown,1x1,No,NA,NA,Crafting,ornaments,Yes,201,party,expensive,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,No lighting,Not for sale,2.0.0
ornament tree,Blue,Color,NA,NA,Yes,Yes,No,NA,3100,NFS,2850,Blue,White,1x1,No,NA,NA,Crafting,ornaments,Yes,201,party,expensive,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,No lighting,Not for sale,2.0.0
ornament tree,Pink,Color,NA,NA,Yes,Yes,No,NA,3100,NFS,2850,Pink,White,1x1,No,NA,NA,Crafting,ornaments,Yes,201,party,expensive,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,No lighting,Not for sale,2.0.0
ornament tree,Purple,Color,NA,NA,Yes,Yes,No,NA,3100,NFS,2850,Purple,Black,1x1,No,NA,NA,Crafting,ornaments,Yes,201,party,expensive,festive,None,None,Yes,Seasonal Decor,Yes,Does not play music,No lighting,Not for sale,2.0.0
outdoor air conditioner,NA,NA,NA,NA,No,No,No,NA,NA,2200,550,White,White,1x1,No,2000,Poki,Nook's Cranny,NA,NA,151,city life,garden,None,None,AC,Yes,Fan,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bath,Gray,Color,NA,NA,Yes,Yes,No,NA,4500,NFS,4350,Gray,Gray,3x3,No,NA,NA,Crafting,NA,NA,221,public bath,harmonious,None,None,None,Yes,Bathtub,Yes,Does not play music,Fluorescent,Not for sale,1.0.0
outdoor bath,Black,Color,NA,NA,Yes,Yes,No,NA,4500,NFS,4350,Black,Black,3x3,No,NA,NA,Crafting,NA,NA,221,public bath,harmonious,None,None,None,Yes,Bathtub,Yes,Does not play music,Fluorescent,Not for sale,1.0.0
outdoor bath,Brown,Color,NA,NA,Yes,Yes,No,NA,4500,NFS,4350,Brown,Brown,3x3,No,NA,NA,Crafting,NA,NA,221,public bath,harmonious,None,None,None,Yes,Bathtub,Yes,Does not play music,Fluorescent,Not for sale,1.0.0
outdoor bath,White,Color,NA,NA,Yes,Yes,No,NA,4500,NFS,4350,White,White,3x3,No,NA,NA,Crafting,NA,NA,221,public bath,harmonious,None,None,None,Yes,Bathtub,Yes,Does not play music,Fluorescent,Not for sale,1.0.0
outdoor bench,White,Frame,White,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Gray,White,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,White,Frame,Black,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Gray,Black,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,White,Frame,Green,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Gray,Green,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,White,Frame,Blue,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Gray,Blue,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,White,Frame,Orange,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Gray,Orange,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,White,Frame,Light wood,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Gray,Beige,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,White,Frame,Dark wood,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Gray,Brown,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Black,Frame,White,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Black,White,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Black,Frame,Black,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Black,Black,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Black,Frame,Green,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Black,Green,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Black,Frame,Blue,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Black,Blue,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Black,Frame,Orange,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Black,Orange,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Black,Frame,Light wood,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Black,Beige,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Black,Frame,Dark wood,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Black,Brown,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Green,Frame,White,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Green,White,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Green,Frame,Black,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Green,Black,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Green,Frame,Green,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Green,Green,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Green,Frame,Blue,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Green,Blue,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Green,Frame,Orange,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Green,Orange,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Green,Frame,Light wood,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Green,Beige,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Green,Frame,Dark wood,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Green,Brown,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Blue,Frame,White,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Blue,White,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Blue,Frame,Black,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Blue,Black,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
outdoor bench,Blue,Frame,Green,Seat,No,No,Yes,Default; Custom; Sable,1000,1300,325,Blue,Green,2x1,Yes,1200,Poki,Nook's Cranny,NA,NA,151,outdoors,garden,None,None,None,Chair,Sofa,Yes,Does not play music,No lighting,For sale,1.0.0
